Feature,weight,gain,cover,total_gain,total_cover
category_last_Burbujeros,0.0,0.0,0.0,0.0,0.0
category_last_Burletes,1.0,4.7718658447265625,400.4267883300781,4.7718658447265625,400.4267883300781
category_last_Burros de Arranque,0.0,0.0,0.0,0.0,0.0
category_last_Buzones de Cartas,0.0,0.0,0.0,0.0,0.0
category_last_Buzos,0.0,0.0,0.0,0.0,0.0
category_last_Buzos y Hoodies,0.0,0.0,0.0,0.0,0.0
category_last_Bálsamos Labiales,0.0,0.0,0.0,0.0,0.0
category_last_Bípodes,0.0,0.0,0.0,0.0,0.0
category_last_Caballetes,0.0,0.0,0.0,0.0,0.0
category_last_Caballitos Mecedores,0.0,0.0,0.0,0.0,0.0
category_last_Cabezales,0.0,0.0,0.0,0.0,0.0
category_last_Cabezales para Compresores,0.0,0.0,0.0,0.0,0.0
category_last_Cabezas de Práctica,0.0,0.0,0.0,0.0,0.0
category_last_Cabinas para Uñas,0.0,0.0,0.0,0.0,0.0
category_last_Cableado,0.0,0.0,0.0,0.0,0.0
category_last_Cables,0.0,0.0,0.0,0.0,0.0
category_last_Cables Adaptadores,0.0,0.0,0.0,0.0,0.0
category_last_Cables Power,0.0,0.0,0.0,0.0,0.0
category_last_Cables Subterráneos,0.0,0.0,0.0,0.0,0.0
category_last_Cables Taller,0.0,0.0,0.0,0.0,0.0
category_last_Cables Unipolares,0.0,0.0,0.0,0.0,0.0
category_last_Cables de Apertura,0.0,0.0,0.0,0.0,0.0
category_last_Cables de Audio y Video,0.0,0.0,0.0,0.0,0.0
category_last_Cables de Bujía,0.0,0.0,0.0,0.0,0.0
category_last_Cables de Datos,5.0,18.25225830078125,3985.395751953125,91.26129150390625,19926.978515625
category_last_Cables de Red,0.0,0.0,0.0,0.0,0.0
category_last_Cables y Adaptadores,0.0,0.0,0.0,0.0,0.0
category_last_Cables y Conectores,0.0,0.0,0.0,0.0,0.0
category_last_Cacao,0.0,0.0,0.0,0.0,0.0
category_last_Cadenas de Seguridad,0.0,0.0,0.0,0.0,0.0
category_last_Cadenas y Collares,0.0,0.0,0.0,0.0,0.0
category_last_Cafeteras,0.0,0.0,0.0,0.0,0.0
category_last_Café Instantáneo,0.0,0.0,0.0,0.0,0.0
category_last_Café en Granos y Molido,0.0,0.0,0.0,0.0,0.0
category_last_Caja de Engranajes,0.0,0.0,0.0,0.0,0.0
category_last_Cajas,0.0,0.0,0.0,0.0,0.0
category_last_Cajas Decoradas,0.0,0.0,0.0,0.0,0.0
category_last_Cajas Fuertes,0.0,0.0,0.0,0.0,0.0
category_last_Cajas Registradoras,0.0,0.0,0.0,0.0,0.0
category_last_Cajas de Archivo,0.0,0.0,0.0,0.0,0.0
category_last_Cajas de Dirección,0.0,0.0,0.0,0.0,0.0
category_last_Cajas de Herramientas,1.0,3.204345703125,2005.9576416015625,3.204345703125,2005.9576416015625
category_last_Cajas de Ingletes,0.0,0.0,0.0,0.0,0.0
category_last_Cajas de Paso Estancas,0.0,0.0,0.0,0.0,0.0
category_last_Cajas para Dinero,0.0,0.0,0.0,0.0,0.0
category_last_Cajas para Térmicas,0.0,0.0,0.0,0.0,0.0
category_last_Cajones de Madera,0.0,0.0,0.0,0.0,0.0
category_last_Cal,0.0,0.0,0.0,0.0,0.0
category_last_Caladoras,0.0,0.0,0.0,0.0,0.0
category_last_Calcomanías,0.0,0.0,0.0,0.0,0.0
category_last_Calculadoras,0.0,0.0,0.0,0.0,0.0
category_last_Calefones,0.0,0.0,0.0,0.0,0.0
category_last_Calendarios,0.0,0.0,0.0,0.0,0.0
category_last_Calentadores,0.0,0.0,0.0,0.0,0.0
category_last_Calibres,0.0,0.0,0.0,0.0,0.0
category_last_Calzados,0.0,0.0,0.0,0.0,0.0
category_last_Calzas,0.0,0.0,0.0,0.0,0.0
category_last_Calzas Ciclistas,0.0,0.0,0.0,0.0,0.0
category_last_Camas,0.0,0.0,0.0,0.0,0.0
category_last_Camas Elásticas,1.0,4.3890380859375,563.6589965820312,4.3890380859375,563.6589965820312
category_last_Camicletas,0.0,0.0,0.0,0.0,0.0
category_last_Camillas para Masajes,0.0,0.0,0.0,0.0,0.0
category_last_Camisas,0.0,0.0,0.0,0.0,0.0
category_last_Camisetas,0.0,0.0,0.0,0.0,0.0
category_last_Camisetas Térmicas,0.0,0.0,0.0,0.0,0.0
category_last_Camisetas y Remeras,0.0,0.0,0.0,0.0,0.0
"category_last_Camisetas, Remeras y Chombas",0.0,0.0,0.0,0.0,0.0
category_last_Camisones,0.0,0.0,0.0,0.0,0.0
category_last_Campanas,0.0,0.0,0.0,0.0,0.0
category_last_Camperas,0.0,0.0,0.0,0.0,0.0
"category_last_Camperas, Tapados y Trenchs",0.0,0.0,0.0,0.0,0.0
category_last_Canastos,1.0,1.4231281280517578,61.41986846923828,1.4231281280517578,61.41986846923828
category_last_Canastos para Bicicleta,0.0,0.0,0.0,0.0,0.0
category_last_Candados,0.0,0.0,0.0,0.0,0.0
category_last_Candados y Cables de Seguridad,0.0,0.0,0.0,0.0,0.0
category_last_Canillas para Cerveza Tirada,0.0,0.0,0.0,0.0,0.0
category_last_Canilleras,0.0,0.0,0.0,0.0,0.0
category_last_Capacitores,0.0,0.0,0.0,0.0,0.0
category_last_Capas,0.0,0.0,0.0,0.0,0.0
category_last_Capas Impermeables,0.0,0.0,0.0,0.0,0.0
category_last_Capotrastes,0.0,0.0,0.0,0.0,0.0
category_last_Carameleras,0.0,0.0,0.0,0.0,0.0
category_last_Caravanas,0.0,0.0,0.0,0.0,0.0
category_last_Carburadores,0.0,0.0,0.0,0.0,0.0
category_last_Carcasas,0.0,0.0,0.0,0.0,0.0
category_last_Carcasas para Cortadoras,0.0,0.0,0.0,0.0,0.0
category_last_Cardigans y Saquitos,0.0,0.0,0.0,0.0,0.0
category_last_Cargadores,0.0,0.0,0.0,0.0,0.0
category_last_Cargadores con Cable,0.0,0.0,0.0,0.0,0.0
category_last_Cargadores de Baterías,0.0,0.0,0.0,0.0,0.0
category_last_Cargadores de Controles,1.0,20.2783203125,5850.6015625,20.2783203125,5850.6015625
category_last_Cargadores para Cámaras,0.0,0.0,0.0,0.0,0.0
category_last_Cargadores y Fuentes,0.0,0.0,0.0,0.0,0.0
category_last_Carpas,0.0,0.0,0.0,0.0,0.0
category_last_Carpas para Cultivo Indoor,0.0,0.0,0.0,0.0,0.0
category_last_Carpas para Niños,0.0,0.0,0.0,0.0,0.0
category_last_Carpetas y Biblioratos,0.0,0.0,0.0,0.0,0.0
category_last_Carreteles,0.0,0.0,0.0,0.0,0.0
category_last_Carretillas,0.0,0.0,0.0,0.0,0.0
category_last_Carritos de Supermercado,0.0,0.0,0.0,0.0,0.0
category_last_Carritos para Compras,0.0,0.0,0.0,0.0,0.0
category_last_Carros Plataforma,0.0,0.0,0.0,0.0,0.0
category_last_Carros Zorra,0.0,0.0,0.0,0.0,0.0
category_last_Carros de Traslación,0.0,0.0,0.0,0.0,0.0
category_last_Carros de limpieza,0.0,0.0,0.0,0.0,0.0
category_last_Cartas Coleccionables R.P.G.,0.0,0.0,0.0,0.0,0.0
category_last_Cartas Didácticas,0.0,0.0,0.0,0.0,0.0
category_last_Carteles,0.0,0.0,0.0,0.0,0.0
category_last_Carteles Decorativos,0.0,0.0,0.0,0.0,0.0
category_last_Carteles Luminosos,1.0,5.65625,4295.32763671875,5.65625,4295.32763671875
category_last_Carteles sin Luz,0.0,0.0,0.0,0.0,0.0
category_last_Carteles y Letreros,0.0,0.0,0.0,0.0,0.0
category_last_Carteras,0.0,0.0,0.0,0.0,0.0
category_last_Cartucheras,0.0,0.0,0.0,0.0,0.0
category_last_Cartucheras Portaherramientas,0.0,0.0,0.0,0.0,0.0
category_last_Cartuchos para Afeitadoras,0.0,0.0,0.0,0.0,0.0
category_last_Casas para Muñecas y Muñecos,0.0,0.0,0.0,0.0,0.0
category_last_Casas para Pájaros,0.0,0.0,0.0,0.0,0.0
category_last_Cascos,0.0,0.0,0.0,0.0,0.0
category_last_Cascos VR,0.0,0.0,0.0,0.0,0.0
category_last_Catres,0.0,0.0,0.0,0.0,0.0
category_last_Cavas Conservadoras,0.0,0.0,0.0,0.0,0.0
category_last_Cazoletas,0.0,0.0,0.0,0.0,0.0
category_last_Cañas,0.0,0.0,0.0,0.0,0.0
category_last_Celulares y Smartphones,4.0,14.160593032836914,2609.144287109375,56.642372131347656,10436.5771484375
category_last_Cencerros,0.0,0.0,0.0,0.0,0.0
category_last_Ceniceros,0.0,0.0,0.0,0.0,0.0
category_last_Centrales Multimedia,0.0,0.0,0.0,0.0,0.0
category_last_Centro de Actividades,0.0,0.0,0.0,0.0,0.0
category_last_Centrífugas Digitales,0.0,0.0,0.0,0.0,0.0
category_last_Cepilladoras,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos Alisadores,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos Eléctricos Faciales,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos Globales,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos Interdentales,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos Rotativos,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos de Alambre,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos de Dientes,0.0,0.0,0.0,0.0,0.0
category_last_Cepillos y Peines,0.0,0.0,0.0,0.0,0.0
category_last_Cera Depilatoria,0.0,0.0,0.0,0.0,0.0
category_last_Cera para Ortodoncia,0.0,0.0,0.0,0.0,0.0
category_last_Cercos de Jardín,0.0,0.0,0.0,0.0,0.0
category_last_Cerraduras de Baúl,0.0,0.0,0.0,0.0,0.0
category_last_Cerraduras de Capot,0.0,0.0,0.0,0.0,0.0
category_last_Cervezas,0.0,0.0,0.0,0.0,0.0
category_last_Cerámicas,0.0,0.0,0.0,0.0,0.0
category_last_Cestos Papeleros,0.0,0.0,0.0,0.0,0.0
category_last_Cestos de Residuos,0.0,0.0,0.0,0.0,0.0
category_last_Cestos para Ropa,0.0,0.0,0.0,0.0,0.0
category_last_Chalecos,0.0,0.0,0.0,0.0,0.0
category_last_Chalecos Reflectivos,0.0,0.0,0.0,0.0,0.0
category_last_Chalecos con Peso,0.0,0.0,0.0,0.0,0.0
category_last_Champagnes,0.0,0.0,0.0,0.0,0.0
category_last_Chapas,0.0,0.0,0.0,0.0,0.0
category_last_Chapas Identificatorias,0.0,0.0,0.0,0.0,0.0
category_last_Chapones Cubrecarters,0.0,0.0,0.0,0.0,0.0
category_last_Chatitas,0.0,0.0,0.0,0.0,0.0
category_last_Chocolates,0.0,0.0,0.0,0.0,0.0
category_last_Chombas,0.0,0.0,0.0,0.0,0.0
category_last_Choperas Manuales,0.0,0.0,0.0,0.0,0.0
category_last_Chupetes,0.0,0.0,0.0,0.0,0.0
category_last_Ciclocomputadoras,0.0,0.0,0.0,0.0,0.0
category_last_Cielo Raso,0.0,0.0,0.0,0.0,0.0
category_last_Cierra Empanadas,0.0,0.0,0.0,0.0,0.0
category_last_Cierres,0.0,0.0,0.0,0.0,0.0
category_last_Cierres Centralizados,0.0,0.0,0.0,0.0,0.0
category_last_Cigarreras,0.0,0.0,0.0,0.0,0.0
category_last_Cinceles y Formones,0.0,0.0,0.0,0.0,0.0
category_last_Cinta Aisladora,0.0,0.0,0.0,0.0,0.0
category_last_Cinta Antideslizante,0.0,0.0,0.0,0.0,0.0
category_last_Cintas,0.0,0.0,0.0,0.0,0.0
category_last_Cintas Adhesivas,0.0,0.0,0.0,0.0,0.0
category_last_Cintas Kinesiológicas,0.0,0.0,0.0,0.0,0.0
category_last_Cintas Métricas,0.0,0.0,0.0,0.0,0.0
category_last_Cintas Reflectivas,0.0,0.0,0.0,0.0,0.0
category_last_Cintas de Amarre,0.0,0.0,0.0,0.0,0.0
category_last_Cintas de Embalaje,0.0,0.0,0.0,0.0,0.0
category_last_Cintas de Peligro,0.0,0.0,0.0,0.0,0.0
category_last_Cintas para Correr,0.0,0.0,0.0,0.0,0.0
category_last_Cintas para Rotuladoras,0.0,0.0,0.0,0.0,0.0
category_last_Cinturones,0.0,0.0,0.0,0.0,0.0
category_last_Cinturones Abdominales,0.0,0.0,0.0,0.0,0.0
category_last_Cinturones de Seguridad,0.0,0.0,0.0,0.0,0.0
category_last_Circulares,0.0,0.0,0.0,0.0,0.0
category_last_Claquetas de Cine,0.0,0.0,0.0,0.0,0.0
category_last_Clavadoras,0.0,0.0,0.0,0.0,0.0
category_last_Clavijas,0.0,0.0,0.0,0.0,0.0
category_last_Clavos,0.0,0.0,0.0,0.0,0.0
category_last_Clickers,0.0,0.0,0.0,0.0,0.0
category_last_Climatizadores Portátiles,0.0,0.0,0.0,0.0,0.0
category_last_Clipcords,0.0,0.0,0.0,0.0,0.0
category_last_Cloro para Piletas,0.0,0.0,0.0,0.0,0.0
category_last_Cochecitos para Bebés,0.0,0.0,0.0,0.0,0.0
category_last_Cochecitos para Muñecas,0.0,0.0,0.0,0.0,0.0
category_last_Cocinas,0.0,0.0,0.0,0.0,0.0
category_last_Cocinas Industriales,0.0,0.0,0.0,0.0,0.0
category_last_Cocinas de Juguete,0.0,0.0,0.0,0.0,0.0
category_last_Cognac,0.0,0.0,0.0,0.0,0.0
category_last_Coladores,0.0,0.0,0.0,0.0,0.0
category_last_Colchas y Cubrecamas,0.0,0.0,0.0,0.0,0.0
category_last_Colchones,0.0,0.0,0.0,0.0,0.0
category_last_Colchones Antiescaras,0.0,0.0,0.0,0.0,0.0
category_last_Colchones Inflables,0.0,0.0,0.0,0.0,0.0
category_last_Colchonetas,0.0,0.0,0.0,0.0,0.0
category_last_Collares,0.0,0.0,0.0,0.0,0.0
category_last_Collares Cervicales,0.0,0.0,0.0,0.0,0.0
category_last_Collares y Pulseras,0.0,0.0,0.0,0.0,0.0
category_last_Columnas de Ducha,0.0,0.0,0.0,0.0,0.0
category_last_Combinadas,0.0,0.0,0.0,0.0,0.0
category_last_Comederos,0.0,0.0,0.0,0.0,0.0
category_last_Comederos y Bebederos,0.0,0.0,0.0,0.0,0.0
category_last_Composteras,0.0,0.0,0.0,0.0,0.0
category_last_Compoteras y Bowls,0.0,0.0,0.0,0.0,0.0
category_last_Compresores,0.0,0.0,0.0,0.0,0.0
category_last_Computadoras Didácticas,0.0,0.0,0.0,0.0,0.0
category_last_Conectores,0.0,0.0,0.0,0.0,0.0
category_last_Conjuntos,0.0,0.0,0.0,0.0,0.0
category_last_Conjuntos Deportivos,0.0,0.0,0.0,0.0,0.0
category_last_Conjuntos para Ciclismo,0.0,0.0,0.0,0.0,0.0
category_last_Conos,0.0,0.0,0.0,0.0,0.0
category_last_Conos de Seguridad,0.0,0.0,0.0,0.0,0.0
category_last_Consolas,0.0,0.0,0.0,0.0,0.0
category_last_Consolas de Sonido,0.0,0.0,0.0,0.0,0.0
category_last_Contadoras de Billetes,0.0,0.0,0.0,0.0,0.0
category_last_Contenedores de Alimento,0.0,0.0,0.0,0.0,0.0
category_last_Controladores,0.0,0.0,0.0,0.0,0.0
category_last_Controladores Midi,0.0,0.0,0.0,0.0,0.0
category_last_Controladores de Asistencia,0.0,0.0,0.0,0.0,0.0
category_last_Controles Remotos,0.0,0.0,0.0,0.0,0.0
category_last_Controles Remotos para Portón,0.0,0.0,0.0,0.0,0.0
category_last_Conversor,0.0,0.0,0.0,0.0,0.0
category_last_Conversores de Audio y Video,0.0,0.0,0.0,0.0,0.0
category_last_Conversores de TV,0.0,0.0,0.0,0.0,0.0
category_last_Cooktop,0.0,0.0,0.0,0.0,0.0
category_last_Coolers para PC,0.0,0.0,0.0,0.0,0.0
category_last_Copas,0.0,0.0,0.0,0.0,0.0
category_last_Copas Menstruales,0.0,0.0,0.0,0.0,0.0
category_last_Corbatas,0.0,0.0,0.0,0.0,0.0
category_last_Cordones,0.0,0.0,0.0,0.0,0.0
category_last_Coronas y Vinchas,0.0,0.0,0.0,0.0,0.0
category_last_Corpiños,0.0,0.0,0.0,0.0,0.0
category_last_Correas,0.0,0.0,0.0,0.0,0.0
category_last_Correas de Muñeca,0.0,0.0,0.0,0.0,0.0
category_last_Correctores,0.0,0.0,0.0,0.0,0.0
category_last_Correctores de Juanetes,0.0,0.0,0.0,0.0,0.0
category_last_Corredoras Telescópicas,0.0,0.0,0.0,0.0,0.0
category_last_Cortacerco,0.0,0.0,0.0,0.0,0.0
category_last_Cortadoras,0.0,0.0,0.0,0.0,0.0
category_last_Cortadoras de Cerámica,0.0,0.0,0.0,0.0,0.0
category_last_Cortadoras de Concreto,0.0,0.0,0.0,0.0,0.0
category_last_Cortadoras de Pelo,8.0,10.391429901123047,2847.22021484375,83.13143920898438,22777.76171875
category_last_Cortadoras de Plasma,0.0,0.0,0.0,0.0,0.0
category_last_Cortadoras de Vidrios,0.0,0.0,0.0,0.0,0.0
category_last_Cortadoras y Trituradoras,1.0,5.0488128662109375,99.8827896118164,5.0488128662109375,99.8827896118164
category_last_Cortantes,0.0,0.0,0.0,0.0,0.0
category_last_Cortaplumas,0.0,0.0,0.0,0.0,0.0
category_last_Cortinas Frigoríficas,0.0,0.0,0.0,0.0,0.0
category_last_Cortinas de Baño,0.0,0.0,0.0,0.0,0.0
category_last_Cortinas de Cabello,0.0,0.0,0.0,0.0,0.0
category_last_Cortinas y Persianas,0.0,0.0,0.0,0.0,0.0
category_last_Crayones,0.0,0.0,0.0,0.0,0.0
category_last_Crema para Peinar,0.0,0.0,0.0,0.0,0.0
category_last_Cremas,0.0,0.0,0.0,0.0,0.0
category_last_Cremas Depilatorias,0.0,0.0,0.0,0.0,0.0
category_last_Cremas de Avellanas,0.0,0.0,0.0,0.0,0.0
category_last_Cremas para Manos y Pies,0.0,0.0,0.0,0.0,0.0
category_last_Criollas,0.0,0.0,0.0,0.0,0.0
category_last_Cromados,0.0,0.0,0.0,0.0,0.0
category_last_Cronómetros ,0.0,0.0,0.0,0.0,0.0
category_last_Cuadernos,0.0,0.0,0.0,0.0,0.0
category_last_Cuadros,0.0,0.0,0.0,0.0,0.0
category_last_Cubeteras,0.0,0.0,0.0,0.0,0.0
category_last_Cubiertas de Bicicleta,0.0,0.0,0.0,0.0,0.0
category_last_Cubiertas para Motos,0.0,0.0,0.0,0.0,0.0
category_last_Cubiertos,0.0,0.0,0.0,0.0,0.0
category_last_Cubos de Hielo Reutilizables,0.0,0.0,0.0,0.0,0.0
category_last_Cubos y Repisas,0.0,0.0,0.0,0.0,0.0
category_last_Cubre Alfombras,0.0,0.0,0.0,0.0,0.0
category_last_Cubre Calipers,0.0,0.0,0.0,0.0,0.0
category_last_Cubre Manijas,0.0,0.0,0.0,0.0,0.0
category_last_Cubre Sommier,0.0,0.0,0.0,0.0,0.0
category_last_Cubre Volantes,0.0,0.0,0.0,0.0,0.0
category_last_Cubrepiletas,0.0,0.0,0.0,0.0,0.0
category_last_Cucharas Medidoras,0.0,0.0,0.0,0.0,0.0
category_last_Cucharas para Servir Helado,0.0,0.0,0.0,0.0,0.0
category_last_Cuchas,0.0,0.0,0.0,0.0,0.0
category_last_Cuchillas para Peladoras,0.0,0.0,0.0,0.0,0.0
category_last_Cuchillería,0.0,0.0,0.0,0.0,0.0
category_last_Cuellos,0.0,0.0,0.0,0.0,0.0
category_last_Cuidado Corporal,0.0,0.0,0.0,0.0,0.0
category_last_Cuidado Facial,0.0,0.0,0.0,0.0,0.0
category_last_Cutters,0.0,0.0,0.0,0.0,0.0
category_last_Cutters y Trinchetas,0.0,0.0,0.0,0.0,0.0
category_last_Cámaras,1.0,6.186001777648926,7661.3017578125,6.186001777648926,7661.3017578125
category_last_Cámaras Analógicas,0.0,0.0,0.0,0.0,0.0
category_last_Cámaras Digitales,0.0,0.0,0.0,0.0,0.0
category_last_Cámaras Externas,0.0,0.0,0.0,0.0,0.0
category_last_Cámaras de Bicicleta,0.0,0.0,0.0,0.0,0.0
category_last_Cámaras de Retroceso,0.0,0.0,0.0,0.0,0.0
category_last_Cápsulas,0.0,0.0,0.0,0.0,0.0
category_last_Cápsulas y Broches para Uñas,0.0,0.0,0.0,0.0,0.0
category_last_Césped Sintético,0.0,0.0,0.0,0.0,0.0
category_last_Cómodas y Chifoniers,0.0,0.0,0.0,0.0,0.0
category_last_DVDs Portátiles con Pantalla,0.0,0.0,0.0,0.0,0.0
category_last_Dardos,0.0,0.0,0.0,0.0,0.0
category_last_De Banco,0.0,0.0,0.0,0.0,0.0
category_last_De Mano,0.0,0.0,0.0,0.0,0.0
category_last_De Mesa y Escritorio,0.0,0.0,0.0,0.0,0.0
category_last_De Pared,0.0,0.0,0.0,0.0,0.0
category_last_De Remolque,0.0,0.0,0.0,0.0,0.0
category_last_De Seguridad,0.0,0.0,0.0,0.0,0.0
category_last_De Tejer,0.0,0.0,0.0,0.0,0.0
category_last_De Torsión,0.0,0.0,0.0,0.0,0.0
category_last_Delantales de Cocina,0.0,0.0,0.0,0.0,0.0
category_last_Delineadores de Ojos,0.0,0.0,0.0,0.0,0.0
category_last_Delineadores para Cejas,0.0,0.0,0.0,0.0,0.0
category_last_Depiladoras Convencionales,0.0,0.0,0.0,0.0,0.0
category_last_Depiladoras Definitivas,0.0,0.0,0.0,0.0,0.0
category_last_Descartables,2.0,13.723876953125,1092.095703125,27.44775390625,2184.19140625
category_last_Deshumidificadores,0.0,0.0,0.0,0.0,0.0
category_last_Desmaquillantes,0.0,0.0,0.0,0.0,0.0
category_last_Desodorantes,2.0,21.76220703125,5356.39990234375,43.5244140625,10712.7998046875
category_last_Desodorantes para Piso,0.0,0.0,0.0,0.0,0.0
category_last_Despolvillador de Yerba,0.0,0.0,0.0,0.0,0.0
category_last_Destapa Cañerías Químicos,0.0,0.0,0.0,0.0,0.0
category_last_Destapadores,0.0,0.0,0.0,0.0,0.0
category_last_Destornilladores,0.0,0.0,0.0,0.0,0.0
category_last_Detectores de Metales,0.0,0.0,0.0,0.0,0.0
category_last_Detergentes,1.0,9.3759765625,4445.31298828125,9.3759765625,4445.31298828125
category_last_Difusores Aromáticos,1.0,4.8955078125,6143.185546875,4.8955078125,6143.185546875
category_last_Difusores y Softboxes,0.0,0.0,0.0,0.0,0.0
category_last_Digitales,0.0,0.0,0.0,0.0,0.0
category_last_Dijes,0.0,0.0,0.0,0.0,0.0
category_last_Dijes y Medallas,0.0,0.0,0.0,0.0,0.0
category_last_Discos Rígidos,0.0,0.0,0.0,0.0,0.0
category_last_Discos Rígidos y SSDs,0.0,0.0,0.0,0.0,0.0
category_last_Discos de Balance,0.0,0.0,0.0,0.0,0.0
category_last_Discos de Corte,0.0,0.0,0.0,0.0,0.0
category_last_Disfraces,0.0,0.0,0.0,0.0,0.0
category_last_Disipadores,0.0,0.0,0.0,0.0,0.0
category_last_Dispensers de Agua,0.0,0.0,0.0,0.0,0.0
category_last_Dispensers de Bebidas,0.0,0.0,0.0,0.0,0.0
category_last_Dispensers de Cereales,0.0,0.0,0.0,0.0,0.0
category_last_Dispensers de Jabón,0.0,0.0,0.0,0.0,0.0
category_last_Distribuidores,0.0,0.0,0.0,0.0,0.0
category_last_Divisores de Frecuencia,0.0,0.0,0.0,0.0,0.0
category_last_Domos para Cámaras de Acción,0.0,0.0,0.0,0.0,0.0
category_last_Donuts Maker,0.0,0.0,0.0,0.0,0.0
category_last_Dosificadores de Detergentes,0.0,0.0,0.0,0.0,0.0
category_last_E-readers,0.0,0.0,0.0,0.0,0.0
category_last_ECUs,0.0,0.0,0.0,0.0,0.0
category_last_Ecualizadores,0.0,0.0,0.0,0.0,0.0
category_last_Electrodos,0.0,0.0,0.0,0.0,0.0
category_last_Electroestimuladores,0.0,0.0,0.0,0.0,0.0
category_last_Electroporador,0.0,0.0,0.0,0.0,0.0
category_last_Elásticos,0.0,0.0,0.0,0.0,0.0
category_last_Eléctricas,0.0,0.0,0.0,0.0,0.0
category_last_Eléctricos,5.0,9.393912315368652,4905.34912109375,46.96956253051758,24526.74609375
category_last_Elípticos,0.0,0.0,0.0,0.0,0.0
category_last_Embragues,0.0,0.0,0.0,0.0,0.0
category_last_Empapelados,0.0,0.0,0.0,0.0,0.0
category_last_En Barra,0.0,0.0,0.0,0.0,0.0
category_last_Encendedores,0.0,0.0,0.0,0.0,0.0
category_last_Enchufe Conector,0.0,0.0,0.0,0.0,0.0
category_last_Encurtidos y Conservas,0.0,0.0,0.0,0.0,0.0
category_last_Enduídos y Masillas,0.0,0.0,0.0,0.0,0.0
category_last_Engrapadoras y Clavadoras,0.0,0.0,0.0,0.0,0.0
category_last_Enjuague Bucal,0.0,0.0,0.0,0.0,0.0
category_last_Ensaladeras y Bowls,0.0,0.0,0.0,0.0,0.0
category_last_Enteritos,0.0,0.0,0.0,0.0,0.0
"category_last_Enterizas, Bikinis y Trikinis",0.0,0.0,0.0,0.0,0.0
category_last_Envases,0.0,0.0,0.0,0.0,0.0
category_last_Envases Atomizadores,0.0,0.0,0.0,0.0,0.0
category_last_Equipos,0.0,0.0,0.0,0.0,0.0
category_last_Equipos Móviles,0.0,0.0,0.0,0.0,0.0
category_last_Equipos para Pintar,0.0,0.0,0.0,0.0,0.0
category_last_Escaladores,0.0,0.0,0.0,0.0,0.0
category_last_Escaleras,0.0,0.0,0.0,0.0,0.0
category_last_Escaleras de Coordinación,0.0,0.0,0.0,0.0,0.0
category_last_Escenarios y Sets para Muñecos,0.0,0.0,0.0,0.0,0.0
category_last_Escobas y Escobillones,0.0,0.0,0.0,0.0,0.0
category_last_Escobillas para Inodoro,0.0,0.0,0.0,0.0,0.0
category_last_Escolares,0.0,0.0,0.0,0.0,0.0
category_last_Escritorios,0.0,0.0,0.0,0.0,0.0
category_last_Escuadras Magnéticas,0.0,0.0,0.0,0.0,0.0
category_last_Escuadras de Precisión,0.0,0.0,0.0,0.0,0.0
category_last_Escudos,0.0,0.0,0.0,0.0,0.0
category_last_Esencia de Humo,0.0,0.0,0.0,0.0,0.0
category_last_Esmaltes,0.0,0.0,0.0,0.0,0.0
category_last_Esmaltes y Látex,0.0,0.0,0.0,0.0,0.0
category_last_Espadas,0.0,0.0,0.0,0.0,0.0
category_last_Espaldares Suecos,0.0,0.0,0.0,0.0,0.0
category_last_Espalderas,0.0,0.0,0.0,0.0,0.0
category_last_Especias,0.0,0.0,0.0,0.0,0.0
category_last_Especieros,0.0,0.0,0.0,0.0,0.0
category_last_Espejos,0.0,0.0,0.0,0.0,0.0
category_last_Espejos Retrovisores,0.0,0.0,0.0,0.0,0.0
category_last_Espejos para Maquillaje,0.0,0.0,0.0,0.0,0.0
category_last_Esponjas,0.0,0.0,0.0,0.0,0.0
category_last_Esponjas Faciales,0.0,0.0,0.0,0.0,0.0
category_last_Espumas de Afeitar,0.0,0.0,0.0,0.0,0.0
category_last_Espumas de Poliuretano,0.0,0.0,0.0,0.0,0.0
category_last_Espátulas,0.0,0.0,0.0,0.0,0.0
category_last_Estabilizadores,0.0,0.0,0.0,0.0,0.0
category_last_Estabilizadores para Cámaras,0.0,0.0,0.0,0.0,0.0
category_last_Estaciones de Soldado,0.0,0.0,0.0,0.0,0.0
category_last_Estanterías,0.0,0.0,0.0,0.0,0.0
category_last_Estatuas,0.0,0.0,0.0,0.0,0.0
category_last_Esterilizadores,0.0,0.0,0.0,0.0,0.0
category_last_Estetoscopios,0.0,0.0,0.0,0.0,0.0
category_last_Estuches,0.0,0.0,0.0,0.0,0.0
category_last_Estuches y Fundas,0.0,0.0,0.0,0.0,0.0
category_last_Estéreos,0.0,0.0,0.0,0.0,0.0
category_last_Etiquetadoras,0.0,0.0,0.0,0.0,0.0
category_last_Etiquetas,0.0,0.0,0.0,0.0,0.0
category_last_Etiquetas Autoadhesivas,0.0,0.0,0.0,0.0,0.0
category_last_Etiquetas de Tela,0.0,0.0,0.0,0.0,0.0
